Category,X,Y,int_time
NON-CRIMINAL,-122.430296286784,37.7921649200543,15
WARRANTS,-122.40340479147899,37.775420706711,14
OTHER OFFENSES,-122.475773497852,37.744919069591,19
VANDALISM,-122.41748832363899,37.7651818039906,11
SUSPICIOUS OCC,-122.489349045404,37.7461333417376,15
NON-CRIMINAL,-122.41190223263,37.7526284767606,13
OTHER OFFENSES,-122.38424169910101,37.7272946445203,14
OTHER OFFENSES,-122.407163046954,37.7797376338991,0
TRESPASS,-122.383187458704,37.7316757960484,21
NON-CRIMINAL,-122.404934413339,37.781498721321796,16
ASSAULT,-122.42066265999,37.760147204235295,19
VEHICLE THEFT,-122.433278406788,37.794472514137,22
NON-CRIMINAL,-122.50633886534901,37.7584807976853,1
FRAUD,-122.405716064431,37.7910323101921,9
SUSPICIOUS OCC,-122.419671780296,37.7650501214668,9
DRUG/NARCOTIC,-122.439874051543,37.7852471617812,18
VANDALISM,-122.409184636157,37.7756080205266,21
VANDALISM,-122.39864604602501,37.7114520151872,9
DRUNKENNESS,-122.40340479147899,37.775420706711,0
NON-CRIMINAL,-122.437875160632,37.7622679654099,12
"SEX OFFENSES, FORCIBLE",-122.39041776743099,37.7165061780871,0
DRUG/NARCOTIC,-122.411071423064,37.7817511307229,11
NON-CRIMINAL,-122.428355366652,37.7612577113414,19
VANDALISM,-122.409643132644,37.7404791578194,9
WARRANTS,-122.407633520742,37.7841893501425,13
OTHER OFFENSES,-122.392068475598,37.7232956058641,16
WARRANTS,-122.40841209731701,37.7962635594474,23
NON-CRIMINAL,-122.416710633703,37.7563479680934,12
FORGERY/COUNTERFEITING,-122.414302052544,37.781863316866,8
NON-CRIMINAL,-122.402316839735,37.7512533511923,20
DRUG/NARCOTIC,-122.407815467597,37.7683548732689,17
BURGLARY,-122.415448759562,37.778293520129,17
NON-CRIMINAL,-122.395635436168,37.7535645746594,22
OTHER OFFENSES,-122.391853305122,37.729787291287295,21
"SEX OFFENSES, FORCIBLE",-122.429969905093,37.728489252473004,5
ASSAULT,-122.38554545330099,37.728979731984,0
OTHER OFFENSES,-122.41093920555201,37.779212259008496,13
ASSAULT,-122.42700524983101,37.728646576986606,22
OTHER OFFENSES,-122.420211861705,37.742057736117104,0
OTHER OFFENSES,-122.405646994567,37.7383221869053,16
ASSAULT,-122.414806678669,37.7945486843524,10
ASSAULT,-122.429497495177,37.7378241538323,15
WARRANTS,-122.407244087032,37.7865647607685,14
VANDALISM,-122.416614060876,37.786777956045,17
ASSAULT,-122.41838200860701,37.783258377094896,0
VEHICLE THEFT,-122.410065781604,37.7749906792593,0
BURGLARY,-122.418699230301,37.7978168336941,12
NON-CRIMINAL,-122.412930522059,37.7838344374141,14
TRESPASS,-122.409835057079,37.79934018354211,11
WARRANTS,-122.406539115148,37.7564864109309,17
ASSAULT,-122.425153003156,37.7518414001553,15
VANDALISM,-122.49718034191099,37.7747673287167,14
ROBBERY,-122.408068345148,37.7839916768161,23
NON-CRIMINAL,-122.458638758608,37.76719994034561,18
ROBBERY,-122.439764048306,37.722069392727214,4
BURGLARY,-122.43467133781701,37.7249572971123,17
WEAPON LAWS,-122.40126490593501,37.7303323096369,10
ASSAULT,-122.413287527194,37.7711962032376,23
ASSAULT,-122.422163486157,37.7886856403573,20
VEHICLE THEFT,-122.424070220464,37.7095444199809,18
WARRANTS,-122.407702149718,37.7706967930865,19
WARRANTS,-122.41214331058599,37.8067579023106,21
OTHER OFFENSES,-122.423553570893,37.7470465670768,19
WARRANTS,-122.421745585378,37.7954864877343,17
NON-CRIMINAL,-122.42347768961399,37.7880511870399,7
ASSAULT,-122.413237516676,37.78284302332129,15
BURGLARY,-122.41313571574301,37.7862599043196,23
MISSING PERSON,-122.389517648036,37.772468240006106,16
ASSAULT,-122.41856209710501,37.78418470913029,22
FRAUD,-122.422540554174,37.78690886580221,8
NON-CRIMINAL,-122.417273344939,37.7861493947594,10
ASSAULT,-122.414269361877,37.7842081124308,17
OTHER OFFENSES,-122.398595809913,37.7536841531418,11
NON-CRIMINAL,-122.435187699349,37.7626702770872,20
ASSAULT,-122.408431861057,37.7887772719153,19
NON-CRIMINAL,-122.437885533513,37.781726378817,13
ASSAULT,-122.405648592836,37.742760974959204,20
NON-CRIMINAL,-122.40751905706,37.7769237713387,6
SUSPICIOUS OCC,-122.406539115148,37.7564864109309,13
VEHICLE THEFT,-122.42578164264,37.720313724019,23
NON-CRIMINAL,-122.43604920358601,37.79984122288229,23
ASSAULT,-122.41431785788099,37.7799444052046,8
ASSAULT,-122.42026193778,37.7844541271135,17
OTHER OFFENSES,-122.431801286177,37.7282490186293,19
FRAUD,-122.40744902303601,37.7693261108291,6
ROBBERY,-122.448043124454,37.7823710354886,3
ASSAULT,-122.437347216692,37.7769057160155,23
SECONDARY CODES,-122.41368455516701,37.7777984628537,19
VEHICLE THEFT,-122.410499537086,37.745572404529206,17
WEAPON LAWS,-122.497242493708,37.7513958957007,12
WARRANTS,-122.454387737988,37.77833404728221,3
VEHICLE THEFT,-122.43534865794399,37.7710139860116,18
VEHICLE THEFT,-122.37970047248301,37.7276194684954,20
OTHER OFFENSES,-122.39377724168399,37.7355378380229,15
SECONDARY CODES,-122.411762036037,37.7686919813508,11
BURGLARY,-122.400598346923,37.7404868313509,17
SUSPICIOUS OCC,-122.435563016294,37.760801062884,22
OTHER OFFENSES,-122.40128277484399,37.7169214962274,19
WARRANTS,-122.401817240144,37.788440503956,17
VEHICLE THEFT,-122.42227702763999,37.78175287678809,16
MISSING PERSON,-122.38837987391899,37.783310406701496,21
VEHICLE THEFT,-122.442127624221,37.8048477900939,23
VEHICLE THEFT,-122.41618533874399,37.771411026194,19
ROBBERY,-122.434865853498,37.7772809749441,23
SUSPICIOUS OCC,-122.409696355558,37.7817540588712,0
VEHICLE THEFT,-122.365565425353,37.8096707013239,8
MISSING PERSON,-122.43709942831998,37.7803522156893,11
NON-CRIMINAL,-122.391245623019,37.7332252032804,15
ASSAULT,-122.413609328985,37.784696907904,16
WARRANTS,-122.417361447481,37.7530927418726,14
OTHER OFFENSES,-122.407633520742,37.7841893501425,20
NON-CRIMINAL,-122.49738281524999,37.753373642343504,14
NON-CRIMINAL,-122.406460643507,37.7979466732983,0
SUSPICIOUS OCC,-122.40482801879,37.789759693834206,12
OTHER OFFENSES,-122.450359833424,37.7681374944501,23
NON-CRIMINAL,-122.44201678559999,37.80002781544521,23
DRUG/NARCOTIC,-122.44094958992599,37.7741190407726,18
ASSAULT,-122.458857560736,37.78220007231379,11
OTHER OFFENSES,-122.417028392106,37.7603656931573,0
OTHER OFFENSES,-122.475222189932,37.7210571460375,23
FRAUD,-122.428051707644,37.7580899767786,21
ROBBERY,-122.41856209710501,37.78418470913029,18
WARRANTS,-122.38694210387199,37.75416798376661,18
OTHER OFFENSES,-122.374882420332,37.731431829647,13
ASSAULT,-122.420010175609,37.7701099298175,18
MISSING PERSON,-122.44443220795401,37.77463542236271,10
OTHER OFFENSES,-122.41132836931101,37.785996305047604,1
RECOVERED VEHICLE,-122.41500529768899,37.75001792273071,11
ROBBERY,-122.421203512,37.785481204644704,0
ASSAULT,-122.44095520593099,37.72259960281061,10
VEHICLE THEFT,-122.420786867523,37.7621821162918,17
ROBBERY,-122.40078457425699,37.723616775737,19
BURGLARY,-122.40230525022699,37.7525902592916,20
NON-CRIMINAL,-122.42055675144199,37.7108945814914,7
VEHICLE THEFT,-122.436923557756,37.72038640363729,16
STOLEN PROPERTY,-122.412784096502,37.78486569395261,0
OTHER OFFENSES,-122.41328887250799,37.7914655329997,9
VEHICLE THEFT,-122.41594716259199,37.8005458602274,20
BURGLARY,-122.407633520742,37.7841893501425,22
RECOVERED VEHICLE,-122.44637802723,37.7179560453065,6
NON-CRIMINAL,-122.405832474482,37.7857446545609,16
OTHER OFFENSES,-122.415127837608,37.7797870676495,19
VEHICLE THEFT,-122.432515381765,37.7823496388199,15
ASSAULT,-122.40306483193599,37.780085469751604,10
ASSAULT,-122.45417060304199,37.7209619241801,20
OTHER OFFENSES,-122.38694210387199,37.75416798376661,9
OTHER OFFENSES,-122.473564352745,37.7749253808427,20
ASSAULT,-122.40391914835699,37.7871160984672,17
OTHER OFFENSES,-122.40699214405198,37.7504972860539,18
SUSPICIOUS OCC,-122.406539115148,37.7564864109309,21
KIDNAPPING,-122.422653714835,37.7483830829847,13
NON-CRIMINAL,-122.486349209232,37.786608939793204,0
NON-CRIMINAL,-122.409494196344,37.7421769863839,9
OTHER OFFENSES,-122.41015672568899,37.7111539579233,23
BURGLARY,-122.43448466735902,37.7962062248858,1
VEHICLE THEFT,-122.443007407732,37.7922963629568,21
MISSING PERSON,-122.406725329529,37.7585641691709,11
ASSAULT,-122.406948026845,37.7593672733869,15
NON-CRIMINAL,-122.43292017918199,37.7926791576412,6
OTHER OFFENSES,-122.444988946157,37.7517781008065,10
VANDALISM,-122.405895369887,37.786734218498296,21
DRUG/NARCOTIC,-122.420254475507,37.8009046106896,14
MISSING PERSON,-122.432116233695,37.7800304351156,20
ASSAULT,-122.395891602231,37.75723746835821,20
NON-CRIMINAL,-122.415444159886,37.7780245674641,17
ASSAULT,-122.42121146461001,37.7928202341314,1
OTHER OFFENSES,-122.44278584818899,37.7466063701183,10
NON-CRIMINAL,-122.40340479147899,37.775420706711,17
NON-CRIMINAL,-122.428310593974,37.7367504701635,7
NON-CRIMINAL,-122.415929849548,37.7604330003754,3
VANDALISM,-122.393340760404,37.7344139325108,10
OTHER OFFENSES,-122.46802231254101,37.773303938146796,12
WARRANTS,-122.41132836931101,37.785996305047604,22
NON-CRIMINAL,-122.5100335576,37.772306555995605,0
BURGLARY,-122.41459383195401,37.7851199839553,20
ASSAULT,-122.49824953917299,37.7728459768605,11
NON-CRIMINAL,-122.50774902863,37.772411893408,15
SECONDARY CODES,-122.4042019699,37.7114374150913,10
NON-CRIMINAL,-122.453808032608,37.7849967238141,13
OTHER OFFENSES,-122.436502740795,37.759134651045706,13
MISSING PERSON,-122.406604919508,37.7571580431915,15
ROBBERY,-122.41940420659401,37.7925922910686,22
SECONDARY CODES,-122.416623216758,37.761945999123,18
VEHICLE THEFT,-122.477236710532,37.7813847228361,12
ASSAULT,-122.423632627817,37.7718815206189,19
ASSAULT,-122.415127837608,37.7797870676495,10
SUSPICIOUS OCC,-122.417368206741,37.790509415159505,10
NON-CRIMINAL,-122.48049318833701,37.7512393843285,13
BURGLARY,-122.398088929937,37.7335006841226,19
WARRANTS,-122.4039407276,37.784300707234394,20
ASSAULT,-122.419834938618,37.78635803627429,14
NON-CRIMINAL,-122.470571679205,37.77974691379021,15
BURGLARY,-122.420713728356,37.791054571840796,2
VANDALISM,-122.40268765321301,37.7660754132449,20
WARRANTS,-122.40238911450001,37.7786033804946,16
OTHER OFFENSES,-122.461307337932,37.7209418179844,9
WARRANTS,-122.42116235804899,37.7580892252137,7
WARRANTS,-122.45340686052,37.786416419594005,8
NON-CRIMINAL,-122.407591091073,37.7883401187101,20
BURGLARY,-122.41805074432399,37.7899896643167,7
BURGLARY,-122.475389581988,37.717801129569395,11
ASSAULT,-122.40038746482,37.8025735991651,7
OTHER OFFENSES,-122.42796628826599,37.711822938604605,15
OTHER OFFENSES,-122.40990058903401,37.795617118662,23
NON-CRIMINAL,-122.429491244174,37.776766314435,20
NON-CRIMINAL,-122.439895933785,37.8002979847002,22
MISSING PERSON,-122.447522449337,37.773261285104496,18
ROBBERY,-122.41167412088,37.7187542939484,15
WARRANTS,-122.410488829308,37.765605863870505,19
VANDALISM,-122.399436466798,37.773574712191895,18
OTHER OFFENSES,-122.425221057967,37.8055600294296,0
OTHER OFFENSES,-122.406120541562,37.71298136960979,1
ASSAULT,-122.41072162587,37.78709664956629,20
OTHER OFFENSES,-122.412097259391,37.7917286199437,6
OTHER OFFENSES,-122.410932750782,37.769411384942,16
ASSAULT,-122.418817195052,37.7113157442054,20
VEHICLE THEFT,-122.423012152019,37.8044682925217,17
OTHER OFFENSES,-122.43751599484301,37.79874034206021,0
DRUG/NARCOTIC,-122.390521939554,37.7375439838695,8
VEHICLE THEFT,-122.42473331186599,37.802278921811705,18
FRAUD,-122.422935627442,37.780768561095,14
VANDALISM,-122.391522893042,37.7324323864471,16
DRUG/NARCOTIC,-122.417104895556,37.774324286790794,1
ROBBERY,-122.420713728356,37.791054571840796,2
ASSAULT,-122.413609328985,37.784696907904,19
WARRANTS,-122.419052694349,37.7586324051562,21
OTHER OFFENSES,-122.39508915722901,37.7336183259553,0
VEHICLE THEFT,-122.430028244413,37.7741292089252,15
NON-CRIMINAL,-122.45199302287901,37.774088474589,9
SUSPICIOUS OCC,-122.4091747167,37.7482373940092,0
ASSAULT,-122.439505191354,37.7999146218467,0
OTHER OFFENSES,-122.47500300921301,37.724912078558,9
VEHICLE THEFT,-122.423473589921,37.746252894301705,20
NON-CRIMINAL,-122.43644305449,37.7808493247624,12
ROBBERY,-122.41812008648998,37.7603012340397,7
VEHICLE THEFT,-122.398586934103,37.799989307750394,9
NON-CRIMINAL,-122.42873737755698,37.708030520459104,9
VANDALISM,-122.423926267404,37.7381082133659,18
VEHICLE THEFT,-122.446095012633,37.803332110940396,2
ASSAULT,-122.419052694349,37.7586324051562,14
SUSPICIOUS OCC,-122.410699657634,37.7869881885308,2
WARRANTS,-122.41328887250799,37.7914655329997,9
ASSAULT,-122.406539115148,37.7564864109309,9
MISSING PERSON,-122.41704429261401,37.78959527743221,15
MISSING PERSON,-122.407999186749,37.7778241673064,19
ROBBERY,-122.416708153993,37.768471566409204,14
NON-CRIMINAL,-122.417777932619,37.7803089893403,19
ROBBERY,-122.40340479147899,37.775420706711,1
ASSAULT,-122.413259498719,37.7829514828801,15
ROBBERY,-122.475491822708,37.7268308382992,15
OTHER OFFENSES,-122.41693893613001,37.7919493361815,13
BURGLARY,-122.413361136168,37.77636280535,23
VEHICLE THEFT,-122.401096851568,37.7245556697717,0
BURGLARY,-122.43709942831998,37.7803522156893,13
ASSAULT,-122.45756787173,37.7132375345136,18
DRUG/NARCOTIC,-122.41431785788099,37.7799444052046,8
OTHER OFFENSES,-122.47777209017,37.7802849097527,10
ROBBERY,-122.419348416119,37.7099491573125,20
OTHER OFFENSES,-122.403793259489,37.7823235897616,10
OTHER OFFENSES,-122.388817917114,37.734752508079296,21
VANDALISM,-122.42037900933902,37.789401478987706,22
WARRANTS,-122.45167810261499,37.7684443887807,7
NON-CRIMINAL,-122.42302997814,37.7735839956115,22
BURGLARY,-122.476506291979,37.716116095303505,14
ASSAULT,-122.453563238036,37.7696403896003,11
NON-CRIMINAL,-122.396374439116,37.79805325280579,21
OTHER OFFENSES,-122.399313057866,37.7111410548779,0
VANDALISM,-122.40340479147899,37.775420706711,19
ASSAULT,-122.411302813025,37.7855355791102,0
VANDALISM,-122.414743835382,37.778719262789004,21
WEAPON LAWS,-122.391089615241,37.7359045006314,16
NON-CRIMINAL,-122.415508242782,37.7816542806076,20
NON-CRIMINAL,-122.40340479147899,37.775420706711,10
WARRANTS,-122.417028392106,37.7603656931573,22
ROBBERY,-122.41750858668699,37.753902612186714,23
OTHER OFFENSES,-122.44402761204701,37.7722956522753,1
ROBBERY,-122.46061185198,37.7096733057421,0
OTHER OFFENSES,-122.417817852676,37.7578884408086,0
OTHER OFFENSES,-122.40340479147899,37.775420706711,17
NON-CRIMINAL,-122.408404482124,37.7902633246767,11
NON-CRIMINAL,-122.407633520742,37.7841893501425,10
OTHER OFFENSES,-122.415022828589,37.7516272270745,12
OTHER OFFENSES,-122.441127720985,37.78297431030629,11
ASSAULT,-122.44331194960199,37.7704697548539,15
BURGLARY,-122.37718354925501,37.7327383183604,9
ASSAULT,-122.396468790048,37.7361181360475,10
BURGLARY,-122.40126490593501,37.7303323096369,20
ASSAULT,-122.410774214375,37.8084350175869,20
DRUG/NARCOTIC,-122.472707844576,37.777752884469294,19
VANDALISM,-122.412141930279,37.790407393713004,21
VANDALISM,-122.426955631709,37.769247063207004,23
ASSAULT,-122.41326629712499,37.73211151273721,16
NON-CRIMINAL,-122.440943612248,37.7817752404791,12
PROSTITUTION,-122.47430807989402,37.7166425332691,22
NON-CRIMINAL,-122.406539115148,37.7564864109309,1
FRAUD,-122.46162016910101,37.7812597610597,21
MISSING PERSON,-122.39800417734,37.7190331787318,17
NON-CRIMINAL,-122.429969905093,37.728489252473004,11
OTHER OFFENSES,-122.417653316856,37.7675941669426,0
VANDALISM,-122.43570645022699,37.71411212537,1
TRESPASS,-122.406539115148,37.7564864109309,15
NON-CRIMINAL,-122.41371122073,37.7796660426062,2
ASSAULT,-122.417368206741,37.790509415159505,16
OTHER OFFENSES,-122.399794605667,37.7927514846386,10
VEHICLE THEFT,-122.403409085175,37.753177993892606,18
WARRANTS,-122.411141948101,37.7850736197499,18
SUSPICIOUS OCC,-122.410157073911,37.784297384331204,15
MISSING PERSON,-122.38126184762599,37.7315916551069,20
WARRANTS,-122.41660769511499,37.7791387543353,14
VEHICLE THEFT,-122.432033520387,37.788655026697604,21
DISORDERLY CONDUCT,-122.46447995420401,37.715227223715786,3
TRESPASS,-122.40340479147899,37.775420706711,4
OTHER OFFENSES,-122.393622739343,37.783079119147104,18
VEHICLE THEFT,-122.46795753290199,37.7170193261685,22
BURGLARY,-122.41815351339599,37.8031360312501,20
OTHER OFFENSES,-122.38286941924999,37.7366428633864,9
WARRANTS,-122.401688975804,37.7754509879315,19
SUSPICIOUS OCC,-122.40924767554701,37.7813987340892,16
NON-CRIMINAL,-122.40340479147899,37.775420706711,9
NON-CRIMINAL,-122.40820165725401,37.7868849113107,7
ASSAULT,-122.391245623019,37.7332252032804,13
OTHER OFFENSES,-122.401378067544,37.7892639310458,17
VEHICLE THEFT,-122.417370118536,37.741065452620894,0
BURGLARY,-122.40303391663099,37.79679104888611,0
OTHER OFFENSES,-122.407683336248,37.8007819280666,21
SUSPICIOUS OCC,-122.41032349523199,37.7851225223607,0
WARRANTS,-122.40942036456,37.7816150265786,18
BURGLARY,-122.450173634916,37.7599386304255,4
WARRANTS,-122.414056291891,37.7827931071006,23
NON-CRIMINAL,-122.394548293028,37.7766651941599,3
ASSAULT,-122.39249135495899,37.7272476249861,14
ASSAULT,-122.390416955474,37.7355926105862,23
OTHER OFFENSES,-122.40034634474002,37.7884427601235,12
ASSAULT,-122.409696355558,37.7817540588712,22
VEHICLE THEFT,-122.41884332814199,37.739464255898106,18
OTHER OFFENSES,-122.420996914,37.783103266873496,8
DRUG/NARCOTIC,-122.389007629623,37.750229715538,17
NON-CRIMINAL,-122.40340479147899,37.775420706711,16
OTHER OFFENSES,-122.43972363698799,37.71801106651621,13
WARRANTS,-122.419671780296,37.7650501214668,18
VANDALISM,-122.413980520967,37.7755687325824,20
SUSPICIOUS OCC,-122.40484784786699,37.7951006528052,1
ASSAULT,-122.41455494733299,37.789368344193896,23
ROBBERY,-122.42488784778999,37.768032836315,12
NON-CRIMINAL,-122.404033177237,37.7907593489246,11
NON-CRIMINAL,-122.407845374111,37.7850943210103,15
ROBBERY,-122.42176250179199,37.7875490095115,6
NON-CRIMINAL,-122.40443970383801,37.777058307998296,10
ASSAULT,-122.41811053787201,37.785862766460795,21
OTHER OFFENSES,-122.401161555602,37.7820238478975,17
OTHER OFFENSES,-122.40820165725401,37.7868849113107,10
BURGLARY,-122.42600052531799,37.7485081311496,17
DISORDERLY CONDUCT,-122.456407784485,37.709691756097,21
"SEX OFFENSES, FORCIBLE",-122.408270724034,37.78549414241861,23
ROBBERY,-122.41251534135598,37.78047774805079,0
WARRANTS,-122.40738268650601,37.783371636824896,3
VANDALISM,-122.406481972743,37.782731788488704,22
DRUG/NARCOTIC,-122.413069926397,37.7820204255866,3
ASSAULT,-122.375605171962,37.730721521570295,1
SECONDARY CODES,-122.41402982172701,37.7823291237659,0
ASSAULT,-122.399370590026,37.7387108274334,12
VEHICLE THEFT,-122.414813854415,37.735364360679895,21
NON-CRIMINAL,-122.419671780296,37.7650501214668,21
OTHER OFFENSES,-122.39122571280001,37.759056472790704,6
WARRANTS,-122.419350173229,37.76101609120561,17
NON-CRIMINAL,-122.407441894207,37.79847359760571,16
VANDALISM,-122.420944552265,37.7313080794309,19
ASSAULT,-122.388335559443,37.719284994140295,12
OTHER OFFENSES,-122.407633520742,37.7841893501425,11
OTHER OFFENSES,-122.38428256063601,37.732652787403296,14
WEAPON LAWS,-122.39146877152201,37.71926858093661,21
OTHER OFFENSES,-122.47798244811399,37.734594614987294,9
BURGLARY,-122.468170800177,37.7437320327586,21
VEHICLE THEFT,-122.451360061171,37.7751741554658,19
VANDALISM,-122.406948026845,37.7593672733869,1
NON-CRIMINAL,-122.40669059226101,37.7852071918419,19
FRAUD,-122.45423990761299,37.745956295385604,13
BURGLARY,-122.406351834294,37.7860311576362,23
WARRANTS,-122.40352479521799,37.7544534411473,17
BURGLARY,-122.463872679752,37.7762871269046,1
WEAPON LAWS,-122.390184221258,37.7222270852069,18
WARRANTS,-122.40340479147899,37.775420706711,8
NON-CRIMINAL,-122.397742235773,37.7919805766981,17
NON-CRIMINAL,-122.46887700591299,37.7187936431951,17
VEHICLE THEFT,-122.386304220968,37.7349050342849,10
OTHER OFFENSES,-122.37551296863501,37.730806609582,13
VANDALISM,-122.409793939547,37.77918239334621,14
VANDALISM,-122.403352206927,37.8040296057521,9
OTHER OFFENSES,-122.415885065788,37.783516056415294,12
DRUG/NARCOTIC,-122.417903977564,37.785167087551706,20
SUSPICIOUS OCC,-122.398623347456,37.7912863462309,11
"SEX OFFENSES, FORCIBLE",-122.406539115148,37.7564864109309,9
VANDALISM,-122.39097173455099,37.734015218072294,18
OTHER OFFENSES,-122.403846623514,37.7898284156061,17
OTHER OFFENSES,-122.419671780296,37.7650501214668,0
ROBBERY,-122.42094190608499,37.787596162201204,12
FRAUD,-122.41335418701799,37.7690748003847,16
NON-CRIMINAL,-122.412596970637,37.7811192121542,9
NON-CRIMINAL,-122.41246330893499,37.7916282844068,9
OTHER OFFENSES,-122.393905920992,37.7337895392008,13
OTHER OFFENSES,-122.444988645309,37.7978467892651,12
BURGLARY,-122.49650544559601,37.7719526452281,16
NON-CRIMINAL,-122.40340479147899,37.775420706711,9
ROBBERY,-122.414056291891,37.7827931071006,16
DRUG/NARCOTIC,-122.418844748098,37.7898297669592,15
OTHER OFFENSES,-122.41452262258,37.7808752665663,0
WARRANTS,-122.38997984908501,37.733521608374296,19
ASSAULT,-122.450609031452,37.7228435881544,17
WARRANTS,-122.391090325597,37.736908565728704,16
NON-CRIMINAL,-122.433998219387,37.72763700360071,11
NON-CRIMINAL,-122.38731627943301,37.758002166458894,12
VANDALISM,-122.428355366652,37.7612577113414,20
DRUG/NARCOTIC,-122.432951589917,37.805052022888106,19
VANDALISM,-122.43781107714399,37.7831916332323,18
VEHICLE THEFT,-122.445156824183,37.777886258456995,22
BURGLARY,-122.420484089065,37.7617123994019,6
SUSPICIOUS OCC,-122.407114491118,37.7899019822508,7
VEHICLE THEFT,-122.42025496034799,37.774358171070105,12
WARRANTS,-122.45335464746901,37.7682463076665,10
OTHER OFFENSES,-122.44222639794901,37.7150747131897,8
ASSAULT,-122.43515009981199,37.7617597243598,19
SECONDARY CODES,-122.459423192871,37.7652252554437,7
VANDALISM,-122.511293798596,37.775073326331,7
ASSAULT,-122.506427128345,37.77524374602249,10
OTHER OFFENSES,-122.391522893042,37.7324323864471,8
OTHER OFFENSES,-122.413869632554,37.7818621883021,15
VEHICLE THEFT,-122.49310069804199,37.7450717339477,21
VANDALISM,-122.45049238436701,37.7696094511519,7
SUSPICIOUS OCC,-122.410768766343,37.7832145190013,14
MISSING PERSON,-122.417031919598,37.7611560850021,12
NON-CRIMINAL,-122.39180699384,37.7312196259945,9
WARRANTS,-122.392184416166,37.745101531365,17
MISSING PERSON,-122.43391166219601,37.7179780473935,7
ARSON,-122.389898139551,37.7748981937461,9
ASSAULT,-122.40738897308701,37.7756106325157,14
FRAUD,-122.43340738035,37.7992089703227,1
ASSAULT,-122.432914603494,37.7843533426568,3
MISSING PERSON,-122.407999186749,37.7778241673064,13
ASSAULT,-122.41706704403799,37.748285429414004,16
BURGLARY,-122.394719972768,37.7633140735383,15
OTHER OFFENSES,-122.41635198735202,37.7816031438671,10
FORGERY/COUNTERFEITING,-122.42096797629499,37.796134085967296,22
DRUG/NARCOTIC,-122.46815390015101,37.7508481865236,9
BURGLARY,-122.41381497080401,37.7146623299705,8
NON-CRIMINAL,-122.41812008648998,37.7603012340397,15
BURGLARY,-122.418111096758,37.8070199998601,19
OTHER OFFENSES,-122.41733258259,37.7635718955893,18
DRUG/NARCOTIC,-122.41748832363899,37.7651818039906,13
WARRANTS,-122.385001533619,37.7330708173682,18
BURGLARY,-122.436797742278,37.800803173108896,11
VEHICLE THEFT,-122.50299805042101,37.7502452774441,0
VEHICLE THEFT,-122.42218826142599,37.7726948236861,18
"SEX OFFENSES, FORCIBLE",-122.44212201549999,37.7094398318294,14
DRUG/NARCOTIC,-122.415127837608,37.7797870676495,6
NON-CRIMINAL,-122.408231026261,37.787359494956,16
ASSAULT,-122.411979487494,37.7809039696758,18
DRUG/NARCOTIC,-122.415508242782,37.7816542806076,3
VEHICLE THEFT,-122.379951817281,37.7421034351605,2
NON-CRIMINAL,-122.40633841268499,37.7530042877223,13
ASSAULT,-122.4135447894,37.7885973839627,2
VANDALISM,-122.399295690795,37.798859198392,3
OTHER OFFENSES,-122.412736707425,37.7777124404316,10
OTHER OFFENSES,-122.41821569477,37.7554138872049,0
VANDALISM,-122.432631414378,37.7742247517444,20
VEHICLE THEFT,-122.395356249991,37.7817828568383,20
MISSING PERSON,-122.407999186749,37.7778241673064,12
NON-CRIMINAL,-122.442024511319,37.7711131027562,14
NON-CRIMINAL,-122.432493253831,37.716156666685706,1
SUSPICIOUS OCC,-122.448959925357,37.735092193510106,12
OTHER OFFENSES,-122.43922863988399,37.7946461295063,0
NON-CRIMINAL,-122.452289660492,37.72569335757029,10
WARRANTS,-122.411316466798,37.796397000830105,21
NON-CRIMINAL,-122.46068659124,37.7831663299791,13
NON-CRIMINAL,-122.410802477808,37.7743299153836,13
WARRANTS,-122.446612978839,37.7822458223917,22
NON-CRIMINAL,-122.40979166229299,37.7985083480435,17
OTHER OFFENSES,-122.423918786916,37.781533812781795,16
OTHER OFFENSES,-122.416696931762,37.767667106329604,11
OTHER OFFENSES,-122.441044298253,37.77834925567209,7
OTHER OFFENSES,-122.437048523435,37.7712678186367,12
WARRANTS,-122.416514507406,37.8033467206612,9
DRUG/NARCOTIC,-122.47825937999399,37.7659163379388,1
ROBBERY,-122.425715986945,37.709314407903,23
LOITERING,-122.41285712652399,37.7855804361702,20
FORGERY/COUNTERFEITING,-122.439065944959,37.744277476687714,8
SECONDARY CODES,-122.409061067118,37.79667866375471,21
VEHICLE THEFT,-122.42942817189501,37.764462300613104,22
DRUG/NARCOTIC,-122.41431785788099,37.7799444052046,23
BURGLARY,-122.417217762603,37.709406193785604,11
VEHICLE THEFT,-122.41316085097,37.7774566611807,20
NON-CRIMINAL,-122.48179337083799,37.7830733544214,9
ASSAULT,-122.405828840501,37.7684749112706,0
NON-CRIMINAL,-122.40905521632,37.8081099573456,17
FORGERY/COUNTERFEITING,-122.435161640813,37.7243102435436,12
VEHICLE THEFT,-122.404351870795,37.7213853467876,19
WARRANTS,-122.40714465605,37.7520972558707,0
VANDALISM,-122.418498371724,37.79682350194149,10
VEHICLE THEFT,-122.389865610332,37.73716994462029,23
ASSAULT,-122.462742150716,37.7208636413947,15
NON-CRIMINAL,-122.474821491339,37.7757880285539,10
MISSING PERSON,-122.41794921783399,37.769720863045706,15
FORGERY/COUNTERFEITING,-122.41691595708001,37.805694248558,12
OTHER OFFENSES,-122.497318509404,37.7747609872428,21
